Tweet_ID,Date,User_ID,Tweet
90567156,10/18/15,lvlocal,Cheney and Bush are the real culprits - http://fwix.com/article/939496
90558766,10/24/15,Drew_I,"""Bookmark this page for updates from the Emergency Management Team regarding inclement weather, Hurricane Joaquin - http://t.co/bO2kSP5lqL"""
90548889,10/18/15,Jesssssii,Man I kinda dislike Apple right now. Case in point: the iPhone 3GS. Wish there was a video recorder app. Please?? http://bit.ly/DZm1T
90540682,10/06/15,fabulousaura,"@defsounds WTF is the point of deleting tweets if they can still be found in summize and searches? Twitter, please fix that. Thanks and bye"
90531433,10/16/15,Jose_S,@Julian_S the most creative moment of my day was when I navigated around a reversing truck while running to dan's lecture!  Glad I made it on time! #pace #puntual
90478811,10/01/15,vincentx24x,"dear nike, stop with the flywire. that s*** is a waste of science. and ugly. love, @vincentx24x"
90476290,10/19/15,Ben_D,"""RT @WMNews: William &amp; Mary will be open on Friday and hold classes tomorrow on a normal schedule. https://t.co/qZVaswDfge"""
90474262,10/13/15,GoodPhoenix,am loving new malcolm gladwell book - outliers
90471154,10/18/15,adthomas3,"@PDubyaD right!!! LOL we'll get there!! I have high expectations, Warren Buffet style."
90467919,10/08/15,HallandPartners,Goodby Silverstein agency new site! http://www.goodbysilverstein.com/ Great!
90456657,10/11/15,CaptainCraigos,@Plip Where did you read about tethering support Phil?  Just AT&amp;T or will O2 be joining in?
90439956,10/11/15,Aaron_C,"""Always beautiful. RT @WM_Admission: Good morning from the Wren! #OldestAcademicBuilding #ReligiousStudies http://t.co/BNx9p7AAQQ"""
90439394,10/13/15,_abi_,"dearest @google, you rich bastards! the VISA card you sent me doesn't work. why screw a little guy like me?"
90438888,10/11/15,TravisJensenSF,@ Safeway. Place is a nightmare right now. Bumming.
90434856,12/18/15,MeKensi_V,"""RT @WMNews: William &amp; Mary will be open on Friday and hold classes tomorrow on a normal schedule. https://t.co/qZVaswDfge"""
90427083,10/24/15,Drew_I,"""Bookmark this page for updates from the Emergency Management Team regarding inclement weather, Hurricane Joaquin - http://t.co/bO2kSP5lqL"""
90421984,10/05/15,missleigh,Safeway is very rock n roll tonight
90416368,10/21/15,MiniGreek,@erickoston That looks an awful lot like one of Nike's private jets....I'm just sayin....
90415615,10/05/15,Lovely_Lauren,at safeway with dad
90405426,10/19/15,read0,needs someone to explain lambda calculus to him! :(
90403727,10/19/15,MarleyLuv26,Time Warner cable phone reps r dumber than nails!!!!! UGH! Cable was working 10 mins ago now its not WTF!
90401063,10/12/15,russdavisdotcom,Just blocked United Blood Services using Google Voice. They call more than those Car Warranty guys.
90399849,10/20/15,JimFacey,getting ready to test out some burger receipes this weekend. Bobby Flay has some great receipes to try. Thanks Bobby.
90396439,10/18/15,davidivins,Learning about lambda calculus :)
90394163,10/22/15,MamiYessi,omgg i ohhdee want mcdonalds d*** i wonder if its open lol =]
90379667,10/06/15,fabulousaura,"@defsounds WTF is the point of deleting tweets if they can still be found in summize and searches? Twitter, please fix that. Thanks and bye"
90367836,10/10/15,jpaje11,"wth..i have never seen a line this loooong at time warner before, ugh."
90354235,10/05/15,elllllen,Math review. Im going to fail the exam.
90343625,09/30/15,SwainFamily,Sony coupon code.. Expires soon.. http://www.coupondork.com/r/1796
90338037,01/11/16,Henri_B,@Dan_R Nice new tech; maybe that GIS lab will work this time...! #NewHardware #BigData
90273895,10/19/15,bskatz,I've been sending e-mails like crazy today to my contacts...does anyone have a contact at Goodby SIlverstein...I'd love to speak to them
90272239,09/30/15,utsagrad123,Can we just go ahead and blow North Korea off the map already?
90267453,10/16/15,Laith_H,@Andrew_I Was it you who left your cheese in the stall?  The moon just bellyflopped a goat and she's confused.  Pineapples. Palm trees.  Old Spice.
90241282,10/05/15,MrsGinobili,i hate comcast right now. everything is down cable internet &amp; phone....ughh what am i to do
90238387,10/12/15,mattcad,Judd Apatow creates fake sitcom on NBC.com to market his new movie... viral marketing at its best. http://is.gd/K0yK
90208807,10/08/15,jackdaniels08,@Ashley_N http://twitpic.com/62shi - Yay! Happy place! Place place!  I love Google!
90159042,10/05/15,luvslikepi,d*** you North Korea. http://bit.ly/KtMeQ
90157485,10/11/15,jacobrothstein,I just extracted and open-sourced a jQuery plugin from Stormweight to highlight text with a regular expression: http://bit.ly/ybJKb
90155009,10/23/15,ldmullen,You guys see this?  Why does Time Warner have to suck so much a**?  Really wish I could get U-Verse at my apartment. http://bit.ly/s594j
90140846,10/12/15,JoeyCircles,is being f***ed by time warner cable. didnt know modems could explode. and Susan Boyle sucks too!
90138288,10/24/15,mmmPi,"I would rather pay reasonable yearly taxes for ""free"" fast internet, than get gouged by Time Warner for a slow connection."
90131414,10/07/15,laurenornot,@Ashley_N oh those are awesome! i so wish they weren't owned by nike :(
90071280,10/16/15,iPhoneFuzzball,Fuzzball is more fun than AT&amp;T ;P http://fuzz-ball.com/twitter
90071193,10/16/15,proggit,Ask Programming: LaTeX or InDesign?: submitted by calcio1 [link] [1 comment] http://tinyurl.com/myfmf7
90056889,01/06/16,Brady_R,@Tyler_F Hope your knee improves #injury.
90032165,10/10/15,jeffswhite,I'm really loving the new search site Wolfram/Alpha. Makes Google seem so ... quaint. http://www72.wolframalpha.com/
90029884,01/07/16,Dan_R,@Tyler_F Nice fix to your mac screen in the office! #Macgyver
90004158,10/21/15,ngngfrancis,iPhone May Get Radio Tagging and Nike  : Recently-released iTunes version 8.2 suggests that VoiceOver functional.. http://tinyurl.com/oq5ctc
89992496,10/23/15,SharkKMV,Bout to hit safeway I gotta eat
89969493,10/04/15,aqrinc,"RT Look, Available !Amazon Kindle2 &amp; Kindle DX, Get it Here: http://short.to/87ub The Top Electronic Book Reader Period, free 2 day ship ..."
89966765,10/24/15,trivektor,testing Twitter API
89959226,10/03/15,rooney_tunes,"I just created my first LaTeX file from scratch. That didn't work out very well. (See @amandabittner , it's a great time waster)"
89953255,10/08/15,cadburysgirl,"'Next time, I'll call myself Nike'"
89932585,10/16/15,JasonNegron,I hate Time Warner! Soooo wish I had Vios. Cant watch the fricken Mets game w/o buffering. I feel like im watching free internet porn.
89914096,10/06/15,sfkerropi6,has a date with bobby flay and gut fieri from food network
89913976,12/13/15,Kelly_F,"""How was #wmFamily Weekend? A lot rainy, and a lot fun. Thx to all who joined us on campus! #OneTribeOneFamily http://t.co/M8HIYqu8rH"""
89887374,10/22/15,MamiYessi,omgg i ohhdee want mcdonalds d*** i wonder if its open lol =]
89881248,10/20/15,_JessicaJOY,"Safeway with Marvin, Janelle, and Auntie Lhu"
89876438,11/28/15,Dan_R,"""How was #wmFamily Weekend? A lot rainy, and a lot fun. Thx to all who joined us on campus! #OneTribeOneFamily http://t.co/M8HIYqu8rH"""
89857048,10/11/15,daynah,"HTML 5 Demos! Lots of great stuff to come! Yes, I'm excited. :) http://htmlfive.appspot.com #io2009 #googleio"
89853183,10/19/15,itamarw,"@Orli the G2 is amazing btw, a HUGE improvement over the G1"
89825764,10/19/15,PatfaceCatface,"According to the create a school, Notre Dame will have 7 receivers in NCAA 10 at 84 or higher rating :) *sweet*"
89819326,10/16/15,JasonNegron,I hate Time Warner! Soooo wish I had Vios. Cant watch the fricken Mets game w/o buffering. I feel like im watching free internet porn.
89818285,10/13/15,andrewwatson,http://twurl.nl/epkr4b - awesome come back from @biz (via @fredwilson)
89814969,10/14/15,miwahh,bonjour San Francisco. My back hurts from last night..
89800102,10/21/15,Brynn_F,"""RT @WMNews: The latest message (Oct. 1, 8:14 a.m.) from W&amp;M's Emergency Management Team - http://t.co/zisHp1hApl #hrweather #joaquin"""
89799950,10/06/15,motkeps,@Dommm did comcast fail again??
89796438,10/18/15,jepaco,"Dick Cheney's dishonest speech about torture, terror, and Obama. -Fred Kaplan Slate. http://is.gd/DiHg"
89796002,10/15/15,StrategisAdv,"Talk is Cheap: Bing that, I?ll stick with Google. http://bit.ly/XC3C8"
89783741,10/23/15,b_ba**i,@kirstiealley I hate going to the dentist.. !!!
89779651,10/16/15,ProofofVenom,whoever is running time warner needs to be repeatedly raped by a rhino so they understand the consequences of putting out s***ty cable svcs
89773363,12/16/15,Tyler_F,@Dan_R @Ashley_N Did you c A.N's new laptop?  Pretty sweet.  #HitTheLottery
89763360,10/04/15,kaaatiee,time warner really picks the worst time to not work. all i want to do is get to mtv.com so i can watch the hills. wtfffff.
89749323,10/02/15,girgely,Google Wave Developer Sandbox Account Request http://bit.ly/2NYlc
89737515,11/29/15,Tyler_F,"""RT @swemlibrary: The reality-TV show Fireball Run will be filming on-campus and in the Williamsburg area TODAY! http://t.co/Fa4DgJrtct"""
89729367,10/16/15,narain,Ethics and nonprofits - http://bit.ly/qsXRp  #stanford #socialentrepreneurship
89724386,10/19/15,MichelleEReagan,OMG - time warner f'ed up my internet install - instead of today  its now NEXT saturday - another week w/o internet! &amp;$*ehfa^V9fhg[*# fml.
89722458,10/22/15,R0B3rt2,Naive Bayes using EM for Text Cla**ification. Really Frustrating...
89703746,10/22/15,KennyTRoland,?Obama Administration Must Stop Bonuses to AIG Ponzi Schemers ... http://bit.ly/2CUIg
89687909,10/05/15,kaaslaw,"F*** up big, or go home - AIG"
89669191,10/03/15,Ash_Craigslist,#RantsAndRaves The worst thing about GM (concord / pleasant hill / martinez): is the f***ing UAW. ..   http://buzzup.com/4ueb
89660271,10/13/15,elliottng,Investigation pending on death of Stanford CS prof / Google mentor Rajeev Motwani http://bit.ly/LwOUR tip @techmeme
89651434,10/22/15,MamiYessi,AHH YES LOL IMA TELL MY HUBBY TO GO GET ME SUM MCDONALDS =]
89640733,10/24/15,A_TALL_BLONDE,i lam so in love with Bobby Flay... he is my favorite. RT @terrysimpson: @bflay you need a place in Phoenix. We have great peppers here!
89630800,10/18/15,lvlocal,Cheney and Bush are the real culprits - http://fwix.com/article/939496
89624087,10/20/15,drewlew34,I seriously underestimated Malcolm Gladwell.  I want to meet this dude.
89606644,10/15/15,taylorcarrigan,"Although today's keynote rocked, for every great announcement, AT&amp;T s*** on us just a little bit more."
89595100,10/07/15,johnscleary,"RT @sportsguy33: New Time Warner slogan: ""Time Warner, where we make you long for the days before cable."""
89592355,10/13/15,Seth937,f*** this economy. I hate aig and their non loan given a**es.
89568619,10/20/15,MatrixSystems,"Nike owns NBA Playoffs ads w/ LeBron, Kobe, Carmelo? http://ow.ly/7Uiy  #Adidas #Billups #Howard  #Marketing #Branding"
89561049,10/06/15,danserfaty,playing with Java and the Twitter API
89555067,10/07/15,yourboysdot,F*ck Time Warner Cable!!! You f*cking suck balls!!! I have a $700 HD tv &amp; my d*** HD channels hardly ever come in. Bulls***!!
89545307,10/21/15,Yuleineeee,Stopped to have lunch at McDonalds. Chicken Nuggetssss! :) yummmmmy.
89539817,10/20/15,JimFacey,getting ready to test out some burger receipes this weekend. Bobby Flay has some great receipes to try. Thanks Bobby.
89513867,10/15/15,taylorcarrigan,"Although today's keynote rocked, for every great announcement, AT&amp;T s*** on us just a little bit more."
89512961,10/19/15,bskatz,I've been sending e-mails like crazy today to my contacts...does anyone have a contact at Goodby SIlverstein...I'd love to speak to them
89478485,10/22/15,KennyTRoland,?Obama Administration Must Stop Bonuses to AIG Ponzi Schemers ... http://bit.ly/2CUIg
89474257,10/18/15,AdiOpERsOcoM,First dentist appointment [in years] on Wednesday possibly.
89458856,10/18/15,iamtony,Just got home from chick-fil-a with the boys. d*** my internets down =( stupid time warner
89452324,10/10/15,Hittman,"I can't watch TV without a Tivo.  And after all these years, the Time/Warner DVR  STILL sucks. http://www.davehitt.com/march03/twdvr.html"
89446758,10/09/15,marekdsi,curses the Twitter API limit
89421521,01/11/16,Henri_B,@Dan_R Nice new tech; maybe that GIS lab will work this time...! #NewHardware #BigData
89420289,10/16/15,narain,Ethics and nonprofits - http://bit.ly/qsXRp  #stanford #socialentrepreneurship
89418742,10/14/15,CocoSavanna,downloading apps for my iphone! So much fun :-) There literally is an app for just about anything.
89403253,10/01/15,coreysmbpro,RT @SmartChickPDX: Was just told that Nike layoffs started today :-(
89395759,10/08/15,acomicbookgirl,@siratomofbones we tried but Time Warner wasn't being nice so we recorded today. :)
89374466,09/30/15,jystewart,"@psychemedia I really liked @kswedberg's ""Learning jQuery"" book. http://bit.ly/pg0lT is worth a look too"
89374036,10/11/15,cfbloggers,Learning jQuery 1.3 Book Review - http://cfbloggers.org/?c=30629
89373989,10/20/15,fwhamm,is Twitter's connections API broken? Some tweets didn't make it to Twitter...
89370606,10/19/15,ronjon,"@XPhile1908 I have three words for you: ""Safeway dot com"""
89368418,10/16/15,ram_zone,"GM files Bankruptcy, not a good sign..."
89363402,10/13/15,a_fio,@ work til 6pm... lets go lakers!!!
89355394,10/07/15,FOLKTALE09,Wat the heck is North Korea doing!!??!! They just conducted powerful nuclear tests! Follow the link: http://www.msnbc.msn.com/id/30921379
89349908,09/30/15,designplay,"Goodby, Silverstein's new site... http://www.goodbysilverstein.com/ I enjoy it."
89345668,10/22/15,gandhirama,Any twitter to aprs apps yet?
89338505,10/04/15,crashfaster,just got a free G2 android at google i/o!!!
89322566,10/20/15,joahs,obviously not siding with Cheney here: http://bit.ly/19j2d
89284949,10/18/15,robotickilldozr,Lyx is cool.
89279576,10/13/15,elliottng,Investigation pending on death of Stanford CS prof / Google mentor Rajeev Motwani http://bit.ly/LwOUR tip @techmeme
89272548,10/06/15,vmkobs,jquery Selectors http://codylindley.com/jqueryselectors/
89270889,10/22/15,MamiYessi,AHH YES LOL IMA TELL MY HUBBY TO GO GET ME SUM MCDONALDS =]
89257369,10/19/15,MrGQ,Found NOTHING at Nike Factory :/ Off to Banana Republic Outlet! http://myloc.me/2zic
89233678,10/20/15,ckwright,"@legalgeekery Yeahhhhhhhhh, I wouldn't really have lived in East Palo Alto if I could have avoided it.  I guess it's only for the summer."
89224818,10/02/15,mastooo,At GWT fireside chat @googleio
89221170,10/18/15,YildirimNews,Lawson to head Newedge Hong Kong http://bit.ly/xLQSD #business #china
89216770,10/13/15,zed01,Why the hell is Pelosi in freakin China? and on whose dime?
89208208,10/19/15,wiiskey,"I say we just cut out the small talk: AT&amp;T's new slogan: F__k you, give us your money. (Apologies to Bob Geldof.)"
89163378,10/06/15,Drisgill,Wow everyone at the Google I/O conference got free G2's with a month of unlimited service
89142837,10/12/15,nonstopdiets,Your Normal Weight (and How to Get There) ? Normal Eating Blog http://bit.ly/ZeT8O
89138811,10/14/15,cURLTesting,playing with cURL and the Twitter API
89136019,10/14/15,auxesis,looks like summize has gone down. too many tweets from WWDC perhaps?
89102579,10/06/15,vmkobs,jquery Selectors http://codylindley.com/jqueryselectors/
89102216,10/04/15,face_of_boe,"Lounging around, eating Taco Bell and watching NCIS before work tonight. Need help staying awake."
89100035,11/14/15,Nic_L,"""The EMT continues to monitor the track of Hurricane Joaquin. Classes will be held this weekend and Monday. See http://t.co/qLXhm79Oow."""
89083575,10/15/15,taylorcarrigan,"Although today's keynote rocked, for every great announcement, AT&amp;T s*** on us just a little bit more."
89076498,11/25/15,Zach_G,"""@kizmakoye @REPOA Thx for reaching out. Here is the story published yesterday by @wmnews on the subject: http://t.co/b3yAVqHhWn"""
89074439,10/06/15,danserfaty,playing with Java and the Twitter API
89065124,12/16/15,Tyler_F,@Dan_R @Ashley_N Did you c A.N's new laptop?  Pretty sweet.  #HitTheLottery
89059643,10/24/15,julieules,@tonyhawk http://twitpic.com/5c7uj - AWESOME!!! Seeing the show Friday at the Shoreline Amphitheatre. Never seen NIN before. Can't wait. ...
89044150,10/11/15,schroncd,US planning to resume the military tribunals at Guantanamo Bay... only this time those on trial will be AIG execs and Chrysler debt holders
89041074,10/20/15,marieforleo,Nike rocks. I'm super grateful for what I've done with them :) &amp; the European Division of NIKE is BEYOND! @whitSTYLES @muchasmuertes
89036618,10/11/15,jacobrothstein,I just extracted and open-sourced a jQuery plugin from Stormweight to highlight text with a regular expression: http://bit.ly/ybJKb
89026372,10/21/15,susangao,"NVIDIA Names Stanford's Bill Dally Chief Scientist, VP Of Research http://bit.ly/Fvvg9"
89023758,10/08/15,dragonal,Guess I'll be retiring my G1 and start using my developer G2 woot #googleio
89010751,10/17/15,Anna_K,"""The EMT continues to monitor the track of Hurricane Joaquin. Classes will be held this weekend and Monday. See http://t.co/qLXhm79Oow."""
88992587,10/22/15,k8tb52,I love my Kindle2. No more stacks of books to trip over on the way to the loo.
88992156,10/09/15,kisjoaquin,cant sleep... my tooth is aching.
88988000,10/06/15,gux_kung,"arhh, It's weka bug. = ="" and I spent almost two hours to find that out. crappy me"
88973076,10/11/15,economywire,Obama: Nationalization of GM to be short-term   (AP) http://tinyurl.com/md347r
88958271,10/01/15,dstalk,Time warner is the devil. Worst possible time for the Internet to go out.
88950782,10/11/15,cfbloggers,Learning jQuery 1.3 Book Review - http://cfbloggers.org/?c=30629
88917076,10/17/15,KatyWheatley1,"Watching a programme about the life of Hitler, its only enhancing my geekiness of history."
88914468,10/16/15,proggit,Ask Programming: LaTeX or InDesign?: submitted by calcio1 [link] [1 comment] http://tinyurl.com/myfmf7
88910271,10/21/15,marriop,"#wolfram Alpha SUCKS! Even for researchers the information provided is less than you can get from #google or #wikipedia, totally useless!"
88903247,10/19/15,ManiKarthik,@ArunBasilLal I love Google Translator too ! :D Good day mate !
88852003,10/13/15,download11,RT @justindavey: RT @tweetmeme GM OnStar now instantly sends accident location coordinates to 911 | GPS Obsessed http://bit.ly/16szL1
88821594,10/17/15,Ant_Ward,"The #Kindle2 seems the best eReader, but will it work in the UK and where can I get one?"
88796648,10/20/15,marieforleo,Nike rocks. I'm super grateful for what I've done with them :) &amp; the European Division of NIKE is BEYOND! @whitSTYLES @muchasmuertes
88782869,10/01/15,,
88776380,10/20/15,_JessicaJOY,"Safeway with Marvin, Janelle, and Auntie Lhu"
88755669,10/22/15,souleaterjh,@jktweet Hi! Just saw your Stanford talk and really liked your advice. Just saying Hi from Singapore (yes the videos do get around)
88727047,10/05/15,Lovely_Lauren,at safeway with dad
88725236,10/08/15,ZFilth,Gonna go see Bobby Flay 2moro at Shoreline. Eat and drink. Gonna be good.
88696590,10/24/15,hanaho,eating sashimi
88696063,10/04/15,crashfaster,just got a free G2 android at google i/o!!!
88686242,10/12/15,nonstopdiets,Your Normal Weight (and How to Get There) ? Normal Eating Blog http://bit.ly/ZeT8O
88681803,10/20/15,JimFacey,getting ready to test out some burger receipes this weekend. Bobby Flay has some great receipes to try. Thanks Bobby.
88679959,10/16/15,vamsmack,Played with an android google phone. The slide out screen scares me I would break that f***er so fast. Still prefer my iPhone.
88677006,10/18/15,YildirimNews,Lawson to head Newedge Hong Kong http://bit.ly/xLQSD #business #china
88665038,12/05/15,Weiyue_C,"""So much #TribePride! MT @WMNews: iGEM Grand Prize: Try to grasp ‘the magnitude of what they have achieved’ http://t.co/z8teRByUwl #igem2015"""
88661454,11/02/15,Joel_M,"""RT @swemlibrary: The reality-TV show Fireball Run will be filming on-campus and in the Williamsburg area TODAY! http://t.co/Fa4DgJrtct"""
88659822,10/06/15,elpasira,still hungry after eating....
88659410,10/10/15,johnnyt183,@stevemoakler i had a dentist appt this morning and had the same conversation!
88651974,10/14/15,ScooPost,Time Warner Cable Pulls the Plug on 'The Girlfriend Experience' - (www.tinyurl.com/m595fk)
88650676,10/16/15,ram_zone,"GM files Bankruptcy, not a good sign..."
88634724,10/02/15,LovelyMiska,Warren Buffet on the economy http://ping.fm/Lau0p
88621376,10/02/15,plutopup7,"Trouble in Iran, I see. Hmm. Iran. Iran so far away. #flockofseagullsweregeopoliticallycorrect"
88616925,10/17/15,EconomyUpdates,GM says expects announcment on sale of Hummer soon - Reuters: WDSUGM says expects announcment on sale of Hummer .. http://bit.ly/4E1Fv
88603956,09/30/15,scottabel,[#MLUC09] Customer Innovation Award Winner: Booz Allen Hamilton -- http://ping.fm/c2hPP
88597842,10/23/15,SharkKMV,Bout to hit safeway I gotta eat
88597081,10/15/15,MY_NBA_PLAYOFFS,All-Star Basketball Cla**ic Tuesday Features Top Talent: Chattanooga's Notre Dame High School will play host.. http://bit.ly/qltJA
88593268,10/22/15,MamiYessi,AHH YES LOL IMA TELL MY HUBBY TO GO GET ME SUM MCDONALDS =]
88565075,10/08/15,boardcentral,Twitter Stock buzz: $AAPL $ES_F $SPY $SPX $PALM  (updated: 12:00 PM)
88562108,10/09/15,QuadError,"7 hours. 7 hours of inkscape crashing, normally solid as a rock. 7 hours of LaTeX complaining at the slightest thing. I can't take any more."
88561884,09/30/15,citizenofindia,"The great Indian tamasha truly will unfold from May 16, the result day for Indian General Election."
88554113,10/21/15,matsonj,@sportsguy33 Time Warner = epic fail
88549219,10/14/15,malcozer,insects have infected my spinach plant :(
88543223,10/16/15,arianaflyy,this dentist's office is cold :/
88541746,10/19/15,goncalol,"reading Michael Palin book, The Python Years...great book. I also recommend Warren Buffet &amp; Nelson Mandela's bio"
88535269,10/13/15,download11,RT @justindavey: RT @tweetmeme GM OnStar now instantly sends accident location coordinates to 911 | GPS Obsessed http://bit.ly/16szL1
88522309,10/08/15,lloydnelson,It is a shame about GM. What if they are forced to make only cars the White House THINKS will sell? What do you think?
88515712,10/18/15,adthomas3,"@PDubyaD right!!! LOL we'll get there!! I have high expectations, Warren Buffet style."
88512078,10/24/15,stormygirl223,Comcast sucks.
88467939,10/05/15,zedomax,Weird Piano Guitar House in China! http://u2s.me/72i8
88455662,10/23/15,tpryan,"@stellargirl I loooooooovvvvvveee my Kindle2. Not that the DX is cool, but the 2 is fantastic in its own right."
88451858,10/21/15,kyrabeckf,GOT MY WAVE SANDBOX INVITE! Extra excited! Too bad I have cla** now... but I'll play with it soon enough! #io2009 #wave
88449113,10/21/15,kyrabeckf,GOT MY WAVE SANDBOX INVITE! Extra excited! Too bad I have cla** now... but I'll play with it soon enough! #io2009 #wave
88425927,10/19/15,Ben_D,"""RT @WMNews: William &amp; Mary will be open on Friday and hold classes tomorrow on a normal schedule. https://t.co/qZVaswDfge"""
88425670,10/10/15,mikearosso,Malcolm Gladwell might be my new man crush
88423324,10/03/15,mshbrown,It's unfortunate that after the Stimulus plan was put in place twice to help GM on the back of the American people has led to the inevitable
88414070,10/22/15,rachelbegins,is scrapbooking with Nic =D
88406210,10/16/15,vamsmack,Played with an android google phone. The slide out screen scares me I would break that f***er so fast. Still prefer my iPhone.
88387592,10/07/15,phantomzangel,The safeway bathroom still smells like a**!
88387019,10/10/15,jhall515,reading on my new Kindle2!
88382660,10/21/15,yowneh,Going to the dentist later.:|
88377196,10/09/15,vmkobs,jQuery Cheat Sheet http://www.javascripttoolbox.com/jquery/cheatsheet/
88375773,10/18/15,musicmuse,How to Track Iran with Social Media: http://bit.ly/2BoqU
88375150,10/21/15,Yuleineeee,Stopped to have lunch at McDonalds. Chicken Nuggetssss! :) yummmmmy.
88340075,11/14/15,Nic_L,"""The EMT continues to monitor the track of Hurricane Joaquin. Classes will be held this weekend and Monday. See http://t.co/qLXhm79Oow."""
88314469,10/14/15,Amelia_C,"""What a soggy &amp; rainy week. But it did provide us with views like this of #wmInAutumn. (Courtesy of Taylor Medley) http://t.co/YpdGN2ZgZT"""
88305071,09/30/15,myfoxdc,myfoxdc Barrie Students Back from Trip to China: A Silver Spring high school's cla** trip to China has en.. http://tinyurl.com/nlhqba
88301407,10/13/15,GoodPhoenix,am loving new malcolm gladwell book - outliers
88295828,01/02/16,Sam_M,@Ashley_N Need some help in office hours – when are they again?
88293831,10/11/15,HappyWino,My Kindle2 came and I LOVE it! :)
88265506,10/22/15,MamiYessi,AHH YES LOL IMA TELL MY HUBBY TO GO GET ME SUM MCDONALDS =]
88263643,10/15/15,StrategisAdv,"Talk is Cheap: Bing that, I?ll stick with Google. http://bit.ly/XC3C8"
88241929,10/22/15,suedecrush,"RT @designplay Goodby, Silverstein's new site: http://www.goodbysilverstein.com/ I enjoy it. *nice find!*"
88215471,10/20/15,drewloewe,"@spinuzzi: Has been a bit crazy, with steep learning curve, but LyX is really good for long docs. For anything shorter, it would be insane."
88201832,10/23/15,marcroberts,RT @jquery: The Ultimate jQuery List - http://jquerylist.com/
88199680,10/04/15,aqrinc,"RT Look, Available !Amazon Kindle2 &amp; Kindle DX, Get it Here: http://short.to/87ub The Top Electronic Book Reader Period, free 2 day ship ..."
88190603,09/30/15,designplay,"Goodby, Silverstein's new site... http://www.goodbysilverstein.com/ I enjoy it."
88185946,10/14/15,HallofChampions,Tom Shanahan's latest column on SDSU and its NCAA Baseball Regional appearance: http://ow.ly/axhu
88155299,10/04/15,SimpleManJess,NCAA Baseball Super Regional - Rams Club http://bit.ly/Ro7nx
88150206,10/14/15,cURLTesting,playing with cURL and the Twitter API
88149195,11/27/15,Zhongyi_Q,"""MT @WMNews: Jill Ellis '88 honored as Tribe Champion for Life - http://t.co/mdcuAzRSsL via @TribeAthletics @wmalumni http://t.co/iJIJLBNBzr"""
88140598,10/04/15,floatingatoll,Cox or Time Warner?  Cox is cheaper and gets a B on dslreports.  TW is more expensive and gets a C.
88133615,10/06/15,danserfaty,playing with Java and the Twitter API
88124536,10/23/15,babblyabbie,is going to sleep then on a bike ride:]
88123663,10/12/15,LouisvilleGrads,Cardinals baseball advance to Super Regionals. Face CS-Fullerton Friday.
88122285,12/23/15,Ryan_S,"""Bookmark this page for updates from the Emergency Management Team regarding inclement weather, Hurricane Joaquin - http://t.co/bO2kSP5lqL"""
88117541,10/18/15,Mvsic,Listening to Obama... Friggin North Korea...
88109857,09/30/15,scottabel,[#MLUC09] Customer Innovation Award Winner: Booz Allen Hamilton -- http://ping.fm/c2hPP
88061319,10/23/15,maex242,I am happy for Philip being at GoogleIO today
88051479,09/30/15,brkd,pissed about at&amp;t's mid-contract upgrade price for the iPhone (it's $200 more) I'm not going to pay $499 for something I thought was $299
88039917,10/14/15,auxesis,looks like summize has gone down. too many tweets from WWDC perhaps?
88033868,09/30/15,utsagrad123,Can we just go ahead and blow North Korea off the map already?
88024654,10/06/15,ashpeckham,Just got my new toy. Canon 50D. Love love love it!
88015183,10/09/15,SIX15,@kenburbary You'll love your Kindle2. I've had mine for a few months and never looked back. The new big one is huge! No need for remorse! :)
87999716,10/23/15,ldmullen,You guys see this?  Why does Time Warner have to suck so much a**?  Really wish I could get U-Verse at my apartment. http://bit.ly/s594j
87996614,12/06/15,Zach_G,"""RT @WMNews: William &amp; Mary will be open on Friday and hold classes tomorrow on a normal schedule. https://t.co/qZVaswDfge"""
87993958,10/09/15,batchoutlost,#WFTB Joining a bit late. My connection was down (boo time warner)
87992310,10/01/15,rachaelbender,@BlondeBroad it's definitely under warranty &amp; my experience is the amazon support for kindle is great! had to contact them about my kindle2
87979444,10/24/15,hanaho,eating sashimi
87979110,10/06/15,JohnTurlington,"RT @sportsguy33 The upside to Time Warner: unhelpful phone operators   superslow on-site service. Crap, that's not an upside."
87968115,10/07/15,SPReviews,@criticalpath Such an awesome idea - the  continual learning program with a Kindle2  http://bit.ly/1ZLfF
87966366,09/30/15,scottabel,[#MLUC09] Customer Innovation Award Winner: Booz Allen Hamilton -- http://ping.fm/c2hPP
87954354,10/11/15,daynah,"HTML 5 Demos! Lots of great stuff to come! Yes, I'm excited. :) http://htmlfive.appspot.com #io2009 #googleio"
87948317,09/30/15,artbynemo,@jdreiss oh yes but if GM dies it will only be worth more boo hahaha
87947384,01/10/16,Sam_M,@Dan_R Did you get a new laptop?  You don't usually have one in class.
87943018,10/24/15,jesusmbaez,Safari 4 is fast :) Even on my s***ty AT&amp;T tethering.
87937346,11/29/15,Tyler_F,"""RT @swemlibrary: The reality-TV show Fireball Run will be filming on-campus and in the Williamsburg area TODAY! http://t.co/Fa4DgJrtct"""
87932570,10/19/15,dustinrowley,top ten most watched on Viral-Video Chart.  Love the nike #mostvaluablepuppets campaign from Wieden &amp; Kennedy http://bit.ly/nR1n9
87916879,10/08/15,PRolivia,Back when I worked for Nike we had one fav word : JUST DO IT! :)
